"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","a","d","i","m_percent","p","w","t","oil","nitro","gossy","sdyield","x47"
"60","36",99,11,"PLA",163,"Lamesa, TX(dry)",1131,NA,2,1,81,27,9,4.5,77,8.3,"4.3","6.8","20.6","0.49","1","108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.7","3.29","0.46","610.6","202.1"
"60","37",99,11,"PLA",163,"Lamesa, TX(dry)",1132,NA,1,1,80.5,24,8.7,4.7,76,9.6,"4.5","6.8","17.2","0.47","0.98","104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.04","3.58","0.5","190.2","168.7"
"60","38",99,11,"PLA",163,"Lamesa, TX(dry)",1132,NA,2,0.9,79.6,23,8.3,4.2,76,9.7,"4.0999999999999996","6.8","18.5","0.46","0.97","105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.22","3.72","0.33","586.1","181.5"
"60","39",99,11,"PLA",163,"Lamesa, TX(dry)",1133,NA,1,1,80.4,29,9.8,4,77,8.6,"4.0999999999999996","8.5","21.3","0.5","1.01","116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.02","3.61","0.47","248.1","209"
"60","40",99,11,"PLA",163,"Lamesa, TX(dry)",1133,NA,2,1,79.2,27,9.7,4.1,75,8.5,"4","8.5","21.5","0.48","1","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.86","3.71","0.42","573","210.9"
"60","41",99,11,"PLA",163,"Lamesa, TX(dry)",1134,NA,1,1,79.8,26,8.5,4,76,9.2,"4","7.5","21.3","0.5","1","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.73","3.5","0.33","257.3","209"
"60","42",99,11,"PLA",163,"Lamesa, TX(dry)",1134,NA,2,1,80.6,26,8.7,3.8,77,9,"3.8","7.8","21.4","0.49","0.99","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.600000000000001","3.74","0.36","581.29999999999995","209.9"
"60","43",99,11,"PLA",163,"Lamesa, TX(dry)",1135,NA,1,1,79.9,28,9.8,4.1,76,9.1,"4","7.5","22","0.49","1","124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.77","3.71","0.37","255.9","215.8"
"60","44",99,11,"PLA",163,"Lamesa, TX(dry)",1135,NA,2,1,81.4,28,9.4,4.2,77,9.1,"4.0999999999999996","7.3","20.9","0.51","1","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.690000000000001","3.47","0.53","650.20000000000005","205"
"60","45",99,11,"PLA",163,"Lamesa, TX(dry)",1136,NA,1,1,79.9,30,10,4.9,77,8.9,"4.7","9","23.6","0.5","1","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.29","3.4","0.52","190.1","231.5"
"60","46",99,11,"PLA",163,"Lamesa, TX(dry)",1136,NA,2,1,81,30,10,4.3,76,9,"4.2","10","23.5","0.49","1","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.25","3.72","0.4","662","230.5"
"34","1",99,12,"PLA",16,"Altus, OK(irri)",773,"acala maxxa",1,1.1,83.4,38,10,4.1,67,8,"4.0999999999999996","7.8","26.5","0.56000000000000005","1.1100000000000001","152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"448","23","1.62","89","45.27","3.9","2.8","19.940000000000001","3.86","0.71","1484.2","260"
"34","2",99,12,"PLA",16,"Altus, OK(irri)",773,"acala maxxa",2,1.1,83.1,37,10,4,69,7.8,"4.0999999999999996","7.8","27.8","0.56000000000000005","1.1299999999999999","155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"437","23.5","1.63","88","46.77","4.13","2.8","19.13","3.72","0.66","1590","272.7"
"34","21",99,12,"PLA",16,"Altus, OK(irri)",906,"southland 400",1,1.1,83,34,10,5.4,71,7.7,"5.2","5.3","23.3","0.54","1.07","134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.73","3.45","0.72","1761.1","228.6"
"34","22",99,12,"PLA",16,"Altus, OK(irri)",906,"southland 400",2,1.1,82.5,32,10,5.1,70,8.8,"4.9000000000000004","6.8","21.5","0.53","1.07","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.22","3.59","0.62","1840.7","210.9"
"34","23",99,12,"PLA",16,"Altus, OK(irri)",971,"stv 474",1,1.1,82.9,32,11,5.3,71,8.8,"5.4","7.3","22.7","0.55000000000000004","1.1100000000000001","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.59","3.39","0.91","1764.9","222.7"
"34","24",99,12,"PLA",16,"Altus, OK(irri)",971,"stv 474",2,1.1,83.8,31,10,5.4,70,8.8,"5","7","21.4","0.56000000000000005","1.1100000000000001","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.04","3.61","0.82","1888.7","209.9"
"34","5",99,12,"PLA",16,"Altus, OK(irri)",1009,"nu 33b",1,1.1,81.8,32,11,5.2,74,8.4,"5","8.5","23.9","0.54","1.0900000000000001",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"373","14","1.41","97","47.44","4.92","3.5","20.059999999999999","3.02","0.9","2055.1999999999998","234.5"
"34","6",99,12,"PLA",16,"Altus, OK(irri)",1009,"nu 33b",2,1.1,82.4,32,10,5.3,71,8,"5.2","7","23.9","0.54","1.0900000000000001","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"357","6.5","1.21","104","42.46","4.59","4","17.71","3.04","0.77","2067.3000000000002","234.5"
"34","25",99,12,"PLA",16,"Altus, OK(irri)",1018,"tamcot sphinx",1,1,82.8,34,10,5.2,69,7.9,"5.2","6.3","25","0.55000000000000004","1.07","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.48","3.78","0.78","2021.4","245.3"
"34","26",99,12,"PLA",16,"Altus, OK(irri)",1018,"tamcot sphinx",2,1,82.2,36,10,5.5,68,8.3,"5.3","6","26.5","0.55000000000000004","1.06","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.51","3.98","0.65","2212.6999999999998","260"
"34","3",99,12,"PLA",16,"Altus, OK(irri)",1019,"all tex atlas",1,1,82.6,34,10,5.2,68,8.1,"4.9000000000000004","7.8","26.1","0.53","1.03","131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"373","15.5","1.45","95","48.65","5.04","3.5","20.260000000000002","3.26","0.76","2211.1999999999998","256"
"34","4",99,12,"PLA",16,"Altus, OK(irri)",1019,"all tex atlas",2,1.1,82.3,32,10,5.1,69,9,"5","8.5","23.9","0.54","1.03","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"409","13.5","1.4","97","42.91","4.0599999999999996","3.2","20.29","3.28","0.87","2133.8000000000002","234.5"
"34","7",99,12,"PLA",16,"Altus, OK(irri)",1104,"sg 747",1,1.1,83.5,29,11,5.5,70,9.2,"5.3","9.5","19.7","0.55000000000000004","1.0900000000000001","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"361","21","1.58","90","54.78","5.87","3.5","16.89","3.26","0.62","1805.5","193.3"
"34","8",99,12,"PLA",16,"Altus, OK(irri)",1104,"sg 747",2,1.1,83.1,29,11,5.6,69,8.8,"5.3","8.3000000000000007","20.5","0.52","1.07","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"360","14.5","1.42","96","49.55","5.32","3.6","17.05","3.44","0.67","1923","201.1"
"34","9",99,12,"PLA",16,"Altus, OK(irri)",1131,"all tex excess",1,1,81.9,32,10,5,66,7.5,"4.9000000000000004","8","22.6","0.54","1.06","126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.9","3.52","0.61","1849.5","221.7"
"34","10",99,12,"PLA",16,"Altus, OK(irri)",1131,"all tex excess",2,1,81.2,34,10,5.3,69,8.2,"5.2","7.5","21","0.53","1.04","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.16","3.61","0.68","1827.2","206"
"34","11",99,12,"PLA",16,"Altus, OK(irri)",1132,"dp 2156",1,1,80.2,28,10,6,69,9,"5.6","6.3","18.2","0.5","0.95","107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","23.1","3.57","0.64","2020.6","178.5"
"34","12",99,12,"PLA",16,"Altus, OK(irri)",1132,"dp 2156",2,1,82,31,10,5.8,69,8.3,"5.7","6.3","21.6","0.51","0.97","108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.3","3.25","0.71","2155.8000000000002","211.9"
"34","13",99,12,"PLA",16,"Altus, OK(irri)",1133,"pm 330",1,1,82.5,34,11,4.9,72,8.1,"4.9000000000000004","8","23.9","0.5","1.02","128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.94","3.43","0.57999999999999996","2073.1999999999998","234.5"
"34","14",99,12,"PLA",16,"Altus, OK(irri)",1133,"pm 330",2,1,82.5,34,11,5.3,70,8.2,"4.8","10","25.2","0.52","1.02","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.41","3.41","0.56000000000000005","2162.9","247.2"
"34","15",99,12,"PLA",16,"Altus, OK(irri)",1134,"pm 2145rr",1,1,81.9,31,10,5.3,68,8.1,"5.0999999999999996","8","20.399999999999999","0.52","1.01","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.53","3.72","0.53","1886.4","200.1"
"34","16",99,12,"PLA",16,"Altus, OK(irri)",1134,"pm 2145rr",2,1,81.8,33,10,5.2,70,8.1,"5.0999999999999996","7.3","22.9","0.54","1.02","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.57","3.61","0.78","1732.8","224.6"
"34","17",99,12,"PLA",16,"Altus, OK(irri)",1135,"pm 2326rr",1,1.1,82.8,35,11,5.4,68,8.2,"5.0999999999999996","8","24.6","0.53","1.05","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.26","3.52","0.82","1901.4","241.3"
"34","18",99,12,"PLA",16,"Altus, OK(irri)",1135,"pm 2326rr",2,1.1,82.9,34,11,4.9,69,8.7,"4.8","8.3000000000000007","24","0.54","1.05","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.53","3.24","0.72","2089.4","235.4"
"34","19",99,12,"PLA",16,"Altus, OK(irri)",1136,"pm tejas",1,1,82.1,34,11,5.3,70,7.8,"5.2","9","24.6","0.54","1.01","129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.64","3.33","0.83","1922.5","241.3"
"34","20",99,12,"PLA",16,"Altus, OK(irri)",1136,"pm tejas",2,1,82.5,33,11,5.1,69,8.2,"5","9.5","24.3","0.54","1.01","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.12","3.42","0.89","2026.5","238.4"
".",".",99,12,"PLA",16,"Altus, OK(irri)",1136,"pm tejas",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",16,"Altus, OK(irri)",1136,"pm tejas",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",16,"Altus, OK(irri)",1136,"pm tejas",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","53",99,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"603.6","."
"34","54",99,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"648.70000000000005","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","73",99,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"757","."
"34","74",99,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1151","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","75",99,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832.6","."
"34","76",99,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"622.6","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","57",99,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"935.3","."
"34","58",99,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"915.5","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","77",99,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"778.8","."
"34","78",99,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"953.3","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","55",99,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"739.5","."
"34","56",99,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"985.2","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","59",99,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 747",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"661.5","."
"34","60",99,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 747",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"757.2","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 747",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 747",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 747",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","61",99,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"933.3","."
"34","62",99,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"860.2","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","63",99,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"640.70000000000005","."
"34","64",99,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1036.0999999999999","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"34","65",99,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"820.8","."
"34","66",99,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"717.7","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
".",".",99,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
