"br","sam","yr","re_gcode","reg","lo_ccode","loc","varcode","var","rep","mic","mat","uhml","ui","sf","str","elong","rd","plus_b","yt","nepct","scn_ct","l_n","sfc_n","l_w","sfc_w","uql_w","fine","ifc","mat_ratio"
"28","24",14,71,"RHQ",184,"Keiser, AR",1426,"phy 725rf",3,"3.76","0.84","1.2230000000000001","84.4","7.4","34","7.1","83.2","6.2","96.15","103","5","0.95","17","1.1200000000000001","5","1.32","162.69999999999999","3.4","0.97"
"28","33",14,71,"RHQ",184,"Keiser, AR",1436,"dp 1219b2rf",2,"4.24","0.84","1.232","86.4","6.2","30.3","8.9","82","7.3","82.84","105","6","0.95","15","1.1200000000000001","4.5999999999999996","1.31","171","3.9","0.91"
"28","34",14,71,"RHQ",184,"Keiser, AR",1436,"dp 1219b2rf",3,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"28","21",14,71,"RHQ",184,"Keiser, AR",1441,"fm 2484b2f",2,"4.5999999999999996","0.85","1.1859999999999999","84.9","7.4","31.3","9.1","80.599999999999994","5.9","74.67","124","5","0.89","18","1.06","5.6","1.25","179.3","3.5","0.93"
"28","22",14,71,"RHQ",184,"Keiser, AR",1441,"fm 2484b2f",3,"3.84","0.83","1.222","85.3","7.1","29.6","9","83.6","6.2","79.430000000000007","122","1","0.91","18","1.08","5.4","1.28","166.3","4.4000000000000004","0.89"
"28","35",14,71,"RHQ",184,"Keiser, AR",1457,"dp 1321b2rf",2,"4.3","0.86","1.2529999999999999","85.2","7","33.6","7.4","82.5","6.6","78.67","93","5","0.91","19","1.0900000000000001","5.8","1.3","174","3.1","0.95"
"28","36",14,71,"RHQ",184,"Keiser, AR",1457,"dp 1321b2rf",3,"4.17","0.85","1.1879999999999999","83.1","8.3000000000000007","32.4","7.6","81.900000000000006","7.2","78.180000000000007","83","3","0.92","18","1.1000000000000001","5.5","1.3","166.7","3.2","0.95"
"28","41",14,71,"RHQ",184,"Keiser, AR",1459,"px 4444-13wrf",2,"3.9","0.83","1.2829999999999999","87.2","5.8","30.8","8.8000000000000007","81.400000000000006","6.9","73.11","102","7","1.01","14","1.17","3.8","1.37","161.69999999999999","3.8","0.92"
"28","42",14,71,"RHQ",184,"Keiser, AR",1459,"px 4444-13wrf",3,"3.9","0.84","1.2889999999999999","87.6","5.5","31","8.8000000000000007","81.900000000000006","6.8","78.48","88","2","0.99","15","1.1599999999999999","4.3","1.37","161","3.7","0.91"
"28","40",14,71,"RHQ",184,"Keiser, AR",1470,"phy 575wrf",1,"4.0599999999999996","0.85","1.2350000000000001","84","7","32.700000000000003","7.2","77.5","5.9","82.43","122","11","0.91","20","1.1000000000000001","6.4","1.33","157","4.0999999999999996","0.93"
"28","39",14,71,"RHQ",184,"Keiser, AR",1470,"phy 575wrf",2,"4.17","0.85","1.3140000000000001","85.9","5.2","32.799999999999997","7","79.5","6.4","86.63","108","5","1","15","1.19","4.0999999999999996","1.42","162.69999999999999","3.2","0.95"
"28","47",14,71,"RHQ",184,"Keiser, AR",1474,"fm 2322gl",2,"4.43","0.85","1.254","86.5","5.9","32.5","8.4","78.099999999999994","6.6","95.04","169","4","0.97","15","1.1299999999999999","4.3","1.33","171.3","3.5","0.93"
"28","48",14,71,"RHQ",184,"Keiser, AR",1474,"fm 2322gl",3,"4.32","0.85","1.242","86.3","6.1","33.200000000000003","8.4","78.900000000000006","6.9","89.76","104","7","0.96","16","1.1299999999999999","4.5999999999999996","1.32","170.7","3.7","0.93"
"28","37",14,71,"RHQ",184,"Keiser, AR",1482,"dp 1410b2rf",2,"4.38","0.84","1.212","86","5.6","32.700000000000003","9.9","82.5","7.2","83.14","86","6","0.95","14","1.1000000000000001","4.2","1.27","182.3","2.7","0.94"
"28","38",14,71,"RHQ",184,"Keiser, AR",1482,"dp 1410b2rf",3,"4.62","0.85","1.17","85.7","6.6","30.6","9.4","80","7.3","79.989999999999995","93","2","0.94","13","1.07","3.9","1.24","175","3.1","0.93"
"28","49",14,71,"RHQ",184,"Keiser, AR",1483,"fm 2334glt",2,"4.07","0.86","1.2709999999999999","85.8","6.1","33.9","6.7","81.2","6.8","83.22","104","7","0.95","16","1.1399999999999999","4.9000000000000004","1.35","154","3.4","0.96"
"28","50",14,71,"RHQ",184,"Keiser, AR",1483,"fm 2334glt",3,"4.4000000000000004","0.86","1.1839999999999999","83.9","7.4","33.299999999999997","6.5","79.5","7.5","75.67","86","3","0.91","17","1.07","5.4","1.27","160.30000000000001","2.8","0.97"
"28","43",14,71,"RHQ",184,"Keiser, AR",1484,"px 4478-20wrf",2,"3.68","0.84","1.2629999999999999","86.3","6.2","32.700000000000003","7.9","82.8","6.9","83.4","89","5","0.98","16","1.1599999999999999","4.5999999999999996","1.37","155.69999999999999","4.0999999999999996","0.92"
"28","44",14,71,"RHQ",184,"Keiser, AR",1484,"px 4478-20wrf",3,"3.85","0.84","1.2849999999999999","87.1","5.5","31.6","7.9","81.8","6.8","70.86","98","7","0.99","15","1.17","4.3","1.36","159.30000000000001","3.8","0.92"
"28","45",14,71,"RHQ",184,"Keiser, AR",1485,"px 4539-15wrf",2,"4.21","0.83","1.266","86.9","5.5","31.2","10.4","80.400000000000006","6.3","74.16","113","13","0.99","14","1.1399999999999999","4","1.33","168.7","3.7","0.9"
"28","46",14,71,"RHQ",184,"Keiser, AR",1485,"px 4539-15wrf",3,"4.1500000000000004","0.83","1.2869999999999999","87.2","5.5","29.8","9.9","83.3","6.9","75.069999999999993","97","11","1.04","12","1.19","3.3","1.38","166","3.6","0.89"
"28","53",14,71,"RHQ",184,"Keiser, AR",1486,"tam 11k-13els",2,"4.3899999999999997","0.86","1.325","86","5.2","34.1","7.7","81.3","6.9","88.15","79","4","1.05","12","1.2","3.2","1.4","173","2.2999999999999998","0.98"
"28","54",14,71,"RHQ",184,"Keiser, AR",1486,"tam 11k-13els",3,"4.1900000000000004","0.85","1.3149999999999999","87.2","5.0999999999999996","32.6","7.9","81.400000000000006","7.1","99.05","85","3","0.96","16","1.1399999999999999","4.9000000000000004","1.36","164","3.5","0.94"
"28","51",14,71,"RHQ",184,"Keiser, AR",1487,"dp 05069",2,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"28","52",14,71,"RHQ",184,"Keiser, AR",1487,"dp 05069",3,"4.21","0.85","1.2470000000000001","85.9","5.8","33.6","7.6","81.2","6.1","73.95","91","3","0.95","16","1.1299999999999999","4.8","1.33","161","3.1","0.96"
"28","29",14,71,"RHQ",184,"Keiser, AR",1488,"ark 0615-49",2,"4.0199999999999996","0.84","1.3089999999999999","86.5","5.2","31.6","8.6999999999999993","82.3","6.7","71.489999999999995","109","6","0.99","15","1.17","4.4000000000000004","1.38","165.3","3.4","0.94"
"28","30",14,71,"RHQ",184,"Keiser, AR",1488,"ark 0615-49",3,"4.2","0.84","1.2589999999999999","85.3","5.9","30.8","8.4","80","6.6","73.739999999999995","116","7","0.93","18","1.1200000000000001","5.3","1.34","167.7","4.0999999999999996","0.93"
"28","25",14,71,"RHQ",184,"Keiser, AR",1489,"ark 0607-05",2,"4.25","0.85","1.3080000000000001","87","5.2","36.799999999999997","8.6999999999999993","78.900000000000006","7.4","6.87","65","5","1.03","9","1.1499999999999999","2.6","1.33","173.3","1.6","1"
"28","26",14,71,"RHQ",184,"Keiser, AR",1489,"ark 0607-05",3,"4.26","0.85","1.3120000000000001","87.1","5.2","35.4","8.6999999999999993","79.5","6.7","82.49","68","5","1.02","12","1.17","3.4","1.37","168","2.5","0.98"
"28","27",14,71,"RHQ",184,"Keiser, AR",1490,"ark 0608-15",2,"4.45","0.86","1.3280000000000001","86.5","5","30.3","7.5","79.7","6.6","72.77","57","3","1.04","14","1.21","3.6","1.41","180","2.5","0.98"
"28","28",14,71,"RHQ",184,"Keiser, AR",1490,"ark 0608-15",3,"4.09","0.85","1.3009999999999999","86.1","5.3","32.200000000000003","7.9","82.3","6.9","66.319999999999993","103","1","0.99","17","1.19","4.8","1.42","165.7","3.5","0.95"
"28","55",14,71,"RHQ",184,"Keiser, AR",1491,"dc 13-7",2,"3.89","0.85","1.4419999999999999","87.6","4.9000000000000004","35.200000000000003","6.7","80.7","7.3","84.65","121","10","1.08","16","1.3","3.9","1.57","160.69999999999999","3.2","0.95"
"28","56",14,71,"RHQ",184,"Keiser, AR",1491,"dc 13-7",3,"4.05","0.85","1.419","86.6","4.9000000000000004","37.299999999999997","7.2","80.400000000000006","6.5","89.46","87","7","1.03","19","1.26","5.3","1.53","159.30000000000001","3.7","0.96"
"28","57",14,71,"RHQ",184,"Keiser, AR",1492,"dc f7 bluk pop",2,"4.5599999999999996","0.86","1.2410000000000001","87.2","5.6","35.200000000000003","8.4","80.599999999999994","6.1","87.96","58","1","1.03","9","1.1499999999999999","2.5","1.31","183.3","2.4","0.97"
"28","58",14,71,"RHQ",184,"Keiser, AR",1492,"dc f7 bluk pop",3,"4.7300000000000004","0.86","1.1930000000000001","84.8","6.5","34.299999999999997","8.1999999999999993","80.400000000000006","6.7","84.03","73","2","0.96","13","1.1000000000000001","3.8","1.27","184.7","2.4","0.98"
"28","59",14,71,"RHQ",184,"Keiser, AR",1496,"dp 1311b2rf",2,"4.8600000000000003","0.87","1.2390000000000001","86.5","5.9","33.799999999999997","7.8","80.5","6.9","96.33","87","5","0.99","13","1.1399999999999999","3.7","1.32","187.7","2.7","0.98"
"28","60",14,71,"RHQ",184,"Keiser, AR",1496,"dp 1311b2rf",3,"4.84","0.87","1.1579999999999999","84.3","7.2","31.9","7.8","78.7","7.4","85.77","76","4","0.95","12","1.08","3.4","1.24","191","2.1","0.99"
"39","11",14,72,"RHQ",36,"Florence, SC",1397,"dp 1050b2rf",1,"4.45","0.85","1.1180000000000001","83.6","8.3000000000000007","30.7","8.8000000000000007","80.3","8.1999999999999993","70.599999999999994","273","3","0.76","27","0.95","9.6999999999999993","1.1499999999999999","167.3","5.0999999999999996","0.91"
"39","12",14,72,"RHQ",36,"Florence, SC",1397,"dp 1050b2rf",2,"5","0.84","1.127","83.8","7","28.6","12","79.2","7","69.709999999999994","180","5","0.83","19","0.98","6.2","1.1499999999999999","183.3","4","0.9"
"39","3",14,72,"RHQ",36,"Florence, SC",1426,"phy 725rf",1,"5.18","0.86","1.113","82.9","7.5","29.5","9","80","7.6","70.959999999999994","109","4","0.83","20","0.99","6.1","1.1599999999999999","189","3.2","0.95"
"39","4",14,72,"RHQ",36,"Florence, SC",1426,"phy 725rf",2,"4.45","0.84","1.117","83.1","8.1","28.5","9.4","79.400000000000006","7.7","73.09","199","5","0.81","23","0.98","7.5","1.17","169.7","5","0.89"
"39","13",14,72,"RHQ",36,"Florence, SC",1436,"dp 1219b2rf",1,"4.05","0.83","1.071","81.8","9.1999999999999993","32.200000000000003","9.5","79.099999999999994","7.8","70.97","364","8","0.73","30","0.91","11.2","1.0900000000000001","166.3","6.1","0.9"
"39","14",14,72,"RHQ",36,"Florence, SC",1436,"dp 1219b2rf",2,"4.5199999999999996","0.86","1.048","79.599999999999994","11","29.7","7.1","80.099999999999994","7.7","83.8","125","3","0.78","22","0.93","8.1","1.1000000000000001","169.7","3.5","0.96"
"39","1",14,72,"RHQ",36,"Florence, SC",1441,"fm 2484b2f",1,"3.99","0.84","1.083","80.7","10","30","7.8","83.1","6.4","73.19","242","8","0.74","28","0.92","10.7","1.1100000000000001","151.30000000000001","5.6","0.9"
"39","2",14,72,"RHQ",36,"Florence, SC",1441,"fm 2484b2f",2,"4.6100000000000003","0.85","1.1200000000000001","84","7.4","33.5","9.9","78.7","8.1","81.239999999999995","160","1","0.86","18","1.02","6.2","1.21","164.7","3.7","0.94"
"39","15",14,72,"RHQ",36,"Florence, SC",1457,"dp 1321b2rf",1,"4.79","0.86","1.1639999999999999","83.5","7.1","31","8.1999999999999993","82.2","6.8","80.66","106","4","0.86","19","1.02","5.9","1.2","177","2.7","0.97"
"39","16",14,72,"RHQ",36,"Florence, SC",1457,"dp 1321b2rf",2,"4.34","0.84","1.1439999999999999","84","7.2","30.7","9.1999999999999993","80","7.9","75.5","156","4","0.85","20","1.01","6.7","1.2","170","3.6","0.93"
"39","21",14,72,"RHQ",36,"Florence, SC",1459,"px 4444-13wrf",1,"3.99","0.84","1.119","80.400000000000006","9.6999999999999993","29","8.3000000000000007","81.900000000000006","6.5","76.08","223","7","0.75","27","0.93","9.6999999999999993","1.1200000000000001","159.69999999999999","5","0.91"
"39","22",14,72,"RHQ",36,"Florence, SC",1459,"px 4444-13wrf",2,"4.46","0.84","1.129","83.3","7.5","32.9","9.6999999999999993","78.099999999999994","7.7","82.61","213","3","0.78","26","0.96","9.3000000000000007","1.1499999999999999","157.69999999999999","5","0.92"
"39","19",14,72,"RHQ",36,"Florence, SC",1470,"phy 575wrf",1,"4.6500000000000004","0.85","1.1060000000000001","82.1","8.6","29.7","8.8000000000000007","80.900000000000006","7.6","81.239999999999995","137","3","0.81","22","0.98","7.6","1.1499999999999999","172","4.7","0.92"
"39","20",14,72,"RHQ",36,"Florence, SC",1470,"phy 575wrf",2,"5.33","0.86","1.028","81.599999999999994","10","28.2","9.5","81.099999999999994","7.1","73.709999999999994","158","3","0.77","21","0.91","7.3","1.08","190","3.2","0.94"
"39","27",14,72,"RHQ",36,"Florence, SC",1474,"fm 2322gl",1,"4.51","0.85","1.0760000000000001","82.6","9.4","31.7","9","80.7","7.7","74.33","163","1","0.81","21","0.97","6.8","1.1399999999999999","173.3","3.7","0.93"
"39","28",14,72,"RHQ",36,"Florence, SC",1474,"fm 2322gl",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","17",14,72,"RHQ",36,"Florence, SC",1482,"dp 1410b2rf",1,"4.28","0.86","1.3009999999999999","84.6","5.7","35.9","7.1","80.5","7.3","79.97","164","7","0.91","22","1.1200000000000001","6.6","1.37","165.7","4","0.96"
"39","18",14,72,"RHQ",36,"Florence, SC",1482,"dp 1410b2rf",2,"5.26","0.87","1.101","83.4","7.3","32.4","9.1999999999999993","81.599999999999994","7.1","77.05","107","3","0.88","15","1.01","4.8","1.17","193.3","3.2","0.97"
"39","29",14,72,"RHQ",36,"Florence, SC",1483,"fm 2334glt",1,"4.92","0.87","1.0740000000000001","81.599999999999994","10","29.7","7.9","80.599999999999994","6.9","79.55","202","8","0.7","33","0.9","12.7","1.1100000000000001","167","5.2","0.92"
"39","30",14,72,"RHQ",36,"Florence, SC",1483,"fm 2334glt",2,"4.4800000000000004","0.85","1.117","82.6","9.1","29.4","9.3000000000000007","80.099999999999994","7.3","65.64","183","2","0.84","20","1","6.9","1.17","170.3","4","0.91"
"39","23",14,72,"RHQ",36,"Florence, SC",1484,"px 4478-20wrf",1,"4.53","0.85","1.129","82.9","8.5","29.4","9.1","79.3","7.9","71.23","169","2","0.83","21","1","6.8","1.19","175.3","4.0999999999999996","0.92"
"39","24",14,72,"RHQ",36,"Florence, SC",1484,"px 4478-20wrf",2,"4.66","0.85","1.1180000000000001","82.5","8.8000000000000007","28.5","9.1","80.099999999999994","7.9","66.930000000000007","214","7","0.81","21","0.98","7.1","1.1599999999999999","175","4.0999999999999996","0.91"
"39","25",14,72,"RHQ",36,"Florence, SC",1485,"px 4539-15wrf",1,"5.56","0.88","1.1240000000000001","84.2","7.2","30.7","8.6999999999999993","79.599999999999994","7.5","69.900000000000006","107","3","0.82","21","0.98","6.9","1.1499999999999999","184.3","3.7","0.96"
"39","26",14,72,"RHQ",36,"Florence, SC",1485,"px 4539-15wrf",2,"5.04","0.85","1.0840000000000001","83.3","7.5","28.8","10.199999999999999","79.400000000000006","8","70.94","170","3","0.85","16","0.99","5.4","1.1399999999999999","180.3","3.8","0.9"
"39","33",14,72,"RHQ",36,"Florence, SC",1486,"tam 11k-13els",1,"4.53","0.85","1.079","83.5","8.6999999999999993","31.2","9.3000000000000007","79.400000000000006","7.9","85.67","197","3","0.79","22","0.95","7.6","1.1200000000000001","181","4","0.93"
"39","34",14,72,"RHQ",36,"Florence, SC",1486,"tam 11k-13els",2,"4.8","0.87","1.091","81.5","9.1","30.5","7.4","80.3","7.5","92.79","215","5","0.74","26","0.91","9.9","1.1000000000000001","165.7","4.2","0.95"
"39","31",14,72,"RHQ",36,"Florence, SC",1487,"dp 05069",1,"4.8","0.85","1.099","83.7","8.1999999999999993","29.8","9.9","79.8","7.6","77.5","199","3","0.8","22","0.97","7.6","1.1399999999999999","169.3","4.5","0.9"
"39","32",14,72,"RHQ",36,"Florence, SC",1487,"dp 05069",2,"4.9800000000000004","0.85","1.1160000000000001","84","6.8","30.6","10.9","77.7","6.6","72.12","163","3","0.86","16","0.99","5","1.1499999999999999","183","3.6","0.91"
"39","9",14,72,"RHQ",36,"Florence, SC",1488,"ark 0615-49",1,"4.54","0.85","1.129","80.900000000000006","9.3000000000000007","29.9","8.3000000000000007","80","6.6","81.680000000000007","153","7","0.79","25","0.98","8.9","1.19","158.30000000000001","4.9000000000000004","0.91"
"39","10",14,72,"RHQ",36,"Florence, SC",1488,"ark 0615-49",2,"4.08","0.83","1.1539999999999999","83.6","7.9","28.9","9.5","81.599999999999994","7.4","70.040000000000006","168","2","0.85","19","1.01","6.4","1.19","165.7","4.8","0.89"
"39","5",14,72,"RHQ",36,"Florence, SC",1489,"ark 0607-05",1,"4.8499999999999996","0.86","1.105","82.3","8.4","30.6","9.1","79","6.7","75.14","179","6","0.78","25","0.97","8.3000000000000007","1.1599999999999999","173.3","4.5","0.94"
"39","6",14,72,"RHQ",36,"Florence, SC",1489,"ark 0607-05",2,"4.32","0.83","1.1279999999999999","83.2","8.3000000000000007","28.6","10.4","81","8.3000000000000007","69.150000000000006","204","3","0.85","19","1","6.4","1.18","161.69999999999999","5.7","0.86"
"39","7",14,72,"RHQ",36,"Florence, SC",1490,"ark 0608-15",1,"4.97","0.86","1.0640000000000001","81","10","30.4","9.5","80.5","7.5","60.84","172","9","0.73","28","0.9","10.6","1.0900000000000001","173.3","4.3","0.93"
"39","8",14,72,"RHQ",36,"Florence, SC",1490,"ark 0608-15",2,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"39","35",14,72,"RHQ",36,"Florence, SC",1491,"dc 13-7",1,"3.93","0.85","1.1140000000000001","80.8","9.4","29.8","7.1","81.3","6.6","67.89","238","3","0.75","29","0.96","10.5","1.17","147","6.3","0.9"
"39","36",14,72,"RHQ",36,"Florence, SC",1491,"dc 13-7",2,"4.6500000000000004","0.85","1.133","83.7","8","31.9","8.9","80.8","7.4","86.67","172","2","0.87","17","1.02","5.5","1.21","172.3","3.1","0.95"
"39","37",14,72,"RHQ",36,"Florence, SC",1492,"dc f7 bluk pop",1,"4.1500000000000004","0.85","1.3160000000000001","84.6","5.3","34.6","7.5","80.7","7.3","83.43","219","5","0.91","21","1.1200000000000001","6.4","1.37","161.30000000000001","4.0999999999999996","0.95"
"39","38",14,72,"RHQ",36,"Florence, SC",1492,"dc f7 bluk pop",2,"5.21","0.86","1.115","84.2","7","33","9.3000000000000007","79.8","6.7","76.209999999999994","109","7","0.87","14","1","4.5","1.1399999999999999","190","2.8","0.97"
"39","39",14,72,"RHQ",36,"Florence, SC",1496,"dp 1311b2rf",1,"5.34","0.87","1.117","83.4","7.2","30.7","9.1999999999999993","78.400000000000006","7","76.540000000000006","94","0","0.89","13","1.01","4.0999999999999996","1.17","192","2.4","0.97"
"39","40",14,72,"RHQ",36,"Florence, SC",1496,"dp 1311b2rf",2,"4.33","0.84","1.04","80.900000000000006","10","28.8","9.8000000000000007","79","6.8","65.69","234","9","0.7","30","0.88","11.6","1.06","177","5.2","0.9"
"26","135",14,160,"BLA",181,"Thrall, TX",1404,"phy 499wrf",1,"4.2300000000000004","0.85","1.1279999999999999","84.2","8.6999999999999993","32.1","8.5","65.400000000000006","6.3","71.31","137","21","0.85","19","1.01","6.2","1.18","171.7","3.5","0.93"
"26","136",14,160,"BLA",181,"Thrall, TX",1404,"phy 499wrf",3,"4.26","0.85","1.151","84.3","8","35.200000000000003","8.6","66.900000000000006","6.9","71.45","140","19","0.84","21","1.01","6.8","1.19","179.7","3.6","0.98"
"26","131",14,160,"BLA",181,"Thrall, TX",1412,"dp 0912b2rf",1,"4.26","0.85","1.095","82.7","9.5","29.3","7.5","66.3","6","74.099999999999994","153","14","0.8","21","0.94","7.6","1.1100000000000001","169","3.8","0.92"
"26","132",14,160,"BLA",181,"Thrall, TX",1412,"dp 0912b2rf",3,"4.53","0.86","1.1080000000000001","83.2","8.4","29.2","7.7","66.7","6.4","68.73","127","24","0.83","19","0.98","6.4","1.1499999999999999","179","3.3","0.95"
"26","137",14,160,"BLA",181,"Thrall, TX",1426,"phy 725rf",1,"3.93","0.84","1.1990000000000001","84.8","7.1","36","8","67","7.1","75.94","167","21","0.9","19","1.08","6","1.3","170","3.2","0.99"
"26","138",14,160,"BLA",181,"Thrall, TX",1426,"phy 725rf",3,"4.26","0.85","1.1719999999999999","83.6","7.5","34.9","7.9","65","6.9","72.599999999999994","204","27","0.86","19","1.03","6.3","1.23","173.3","3.1","1"
"26","145",14,160,"BLA",181,"Thrall, TX",1427,"dp 1044b2rf",1,"3.97","0.84","1.1080000000000001","82.7","9.6","29.8","8","69.5","6.2","68.72","135","23","0.8","24","0.97","8.6999999999999993","1.18","170","4.2","0.94"
"26","146",14,160,"BLA",181,"Thrall, TX",1427,"dp 1044b2rf",3,"4.46","0.85","1.1379999999999999","82.5","8.8000000000000007","31.6","8.8000000000000007","71.099999999999994","6.5","70.599999999999994","94","10","0.86","19","1.01","6","1.19","189.7","3.1","0.99"
"26","143",14,160,"BLA",181,"Thrall, TX",1436,"dp 1219b2rf",1,"3.98","0.85","1.1319999999999999","82.1","9.9","29.3","6.6","70.099999999999994","6","71.61","113","11","0.81","24","1","8.4","1.21","163.30000000000001","3.8","0.97"
"26","144",14,160,"BLA",181,"Thrall, TX",1436,"dp 1219b2rf",3,"4.21","0.86","1.1100000000000001","82","10","28.8","6.4","69.2","6.4","75.16","192","24","0.75","30","0.94","11.2","1.1599999999999999","164.3","4.7","0.94"
"26","147",14,160,"BLA",181,"Thrall, TX",1438,"all tex nitro 44b2rf",1,"3.64","0.84","1.175","83.2","8.1999999999999993","33.6","7.3","66.400000000000006","6.4","71.760000000000005","225","23","0.86","21","1.04","6.9","1.25","161.69999999999999","4.5","0.96"
"26","148",14,160,"BLA",181,"Thrall, TX",1438,"all tex nitro 44b2rf",3,"3.72","0.84","1.212","84.9","6.8","35.4","7.9","66.3","6.5","72.069999999999993","183","35","0.95","14","1.1100000000000001","4.2","1.3","166","2.9","0.98"
"26","133",14,160,"BLA",181,"Thrall, TX",1441,"fm 2484b2f",1,"3.79","0.85","1.1859999999999999","83.4","8","31.6","6.3","71.2","6.1","74.48","182","31","0.89","17","1.06","5.6","1.25","157.69999999999999","3.3","0.94"
"26","134",14,160,"BLA",181,"Thrall, TX",1441,"fm 2484b2f",3,"3.77","0.85","1.1839999999999999","83.7","7.7","32.6","6.5","70.7","5.8","80.3","136","21","0.86","20","1.03","6.5","1.22","156.69999999999999","3.9","0.93"
"26","139",14,160,"BLA",181,"Thrall, TX",1465,"ng 1511b2rf",1,"4.33","0.85","1.0820000000000001","82.2","8.9","30.5","8.4","69.900000000000006","7.3","79.31","93","9","0.85","16","0.98","5.7","1.1499999999999999","184.3","2.8","0.99"
"26","140",14,160,"BLA",181,"Thrall, TX",1465,"ng 1511b2rf",3,"4.37","0.85","1.1319999999999999","83.9","7.1","31","8.6","67.8","6.9","77.63","101","12","0.82","20","0.98","7.1","1.17","183.3","3","0.99"
"26","141",14,160,"BLA",181,"Thrall, TX",1495,"cropplan 3787b2rf",1,"4.16","0.84","1.113","82.7","8.6","28.7","8.3000000000000007","69.099999999999994","7","61.68","136","10","0.88","17","1.03","5.9","1.21","176","3.4","0.95"
"26","142",14,160,"BLA",181,"Thrall, TX",1495,"cropplan 3787b2rf",3,"4.4000000000000004","0.85","1.1539999999999999","83.5","7.7","29.9","8.1999999999999993","68.5","7.4","72.59","136","16","0.89","17","1.04","5.4","1.23","178.7","3.6","0.96"
"26","117",14,160,"BLA",194,"Commerce, TX",1404,"phy 499wrf",1,"4.53","0.85","1.069","83.2","8.4","30.7","9.1","71","7.6","71.150000000000006","117","16","0.8","21","0.96","7.7","1.1299999999999999","171.7","4","0.92"
"26","118",14,160,"BLA",194,"Commerce, TX",1404,"phy 499wrf",3,"4.28","0.85","1.083","83.3","8.4","30.9","8.1","71","7.2","78.95","146","25","0.76","24","0.92","8.9","1.1000000000000001","170.3","4.0999999999999996","0.92"
"26","113",14,160,"BLA",194,"Commerce, TX",1412,"dp 0912b2rf",1,"4.63","0.86","1.0880000000000001","82.6","9.3000000000000007","28.9","7.6","70.5","6.9","78.38","101","11","0.85","17","0.99","5.8","1.1599999999999999","182.7","2.9","0.96"
